,filename,class
10885,0c5027de_nohash_0.wav,right
10886,4beff0c5_nohash_0.wav,left
10887,d90b4138_nohash_3.wav,six
10888,dc6e9c04_nohash_1.wav,right
10889,8442ea62_nohash_1.wav,bed
10890,5236848b_nohash_1.wav,marvin
10891,40115b19_nohash_1.wav,eight
10892,fc28c8d8_nohash_3.wav,marvin
10893,b25b6065_nohash_0.wav,dog
10894,d197e3ae_nohash_1.wav,six
10895,d4082f3e_nohash_0.wav,right
10896,c6ee87a7_nohash_4.wav,seven
10897,e6515415_nohash_0.wav,marvin
10898,652b3da7_nohash_0.wav,sheila
10899,b0f24c9b_nohash_1.wav,bed
10900,83c9e7e6_nohash_0.wav,house
10901,4f086393_nohash_0.wav,dog
10902,b41a92a3_nohash_0.wav,seven
10903,0ff728b5_nohash_4.wav,five
10904,c25a032b_nohash_0.wav,four
10905,742d6431_nohash_4.wav,four
10906,56eb74ae_nohash_2.wav,eight
10907,cc6bae0d_nohash_0.wav,seven
10908,7846fd85_nohash_0.wav,down
10909,f4f59743_nohash_1.wav,house
10910,0ea0e2f4_nohash_0.wav,seven
10911,7cfb1618_nohash_1.wav,eight
10912,b433332a_nohash_2.wav,three
10913,a1cff772_nohash_0.wav,right
10914,a6285644_nohash_0.wav,down
10915,b544d4fd_nohash_1.wav,dog
10916,a9f38bae_nohash_0.wav,three
10917,56f8a100_nohash_0.wav,sheila
10918,5af0ca83_nohash_0.wav,marvin
10919,c6ee87a7_nohash_2.wav,left
10920,a3fc7884_nohash_0.wav,seven
10921,c2df23b2_nohash_0.wav,sheila
10922,6adb8ad9_nohash_1.wav,three
10923,2275edbb_nohash_0.wav,eight
10924,3e31dffe_nohash_2.wav,off
10925,6166ae21_nohash_0.wav,six
10926,f5c3de1b_nohash_0.wav,bed
10927,a13e0a74_nohash_1.wav,eight
10928,b959cd0c_nohash_0.wav,bed
10929,9a43b64b_nohash_0.wav,six
10930,43fc47a7_nohash_0.wav,seven
10931,d197e3ae_nohash_1.wav,left
10932,7fc74fbe_nohash_1.wav,house
10933,76424fa5_nohash_0.wav,house
10934,d7529c0c_nohash_2.wav,off
10935,173e6bbf_nohash_2.wav,off
10936,210f3aa9_nohash_0.wav,seven
10937,953fe1ad_nohash_4.wav,down
10938,6fca237d_nohash_1.wav,five
10939,bd061bef_nohash_0.wav,marvin
10940,7117fb6d_nohash_1.wav,sheila
10941,1df99a8a_nohash_0.wav,six
10942,333784b7_nohash_4.wav,four
10943,105a0eea_nohash_0.wav,four
10944,5b09db89_nohash_4.wav,off
10945,39543cfd_nohash_0.wav,house
10946,937b433e_nohash_1.wav,three
10947,df1d5024_nohash_4.wav,four
10948,8012c69d_nohash_3.wav,three
10949,7ab5b8f7_nohash_0.wav,right
10950,de6eb27c_nohash_0.wav,right
10951,af30314d_nohash_0.wav,right
10952,47d01978_nohash_0.wav,house
10953,6ac35824_nohash_1.wav,four
10954,e41a903b_nohash_3.wav,seven
10955,b9f46737_nohash_4.wav,five
10956,8eb4a1bf_nohash_4.wav,four
10957,c50225fa_nohash_0.wav,off
10958,fac7deca_nohash_0.wav,off
10959,6af4aa07_nohash_2.wav,down
10960,4abb2400_nohash_1.wav,six
10961,333784b7_nohash_3.wav,seven
10962,3fdafe25_nohash_0.wav,seven
10963,7e1054e7_nohash_0.wav,bed
10964,fe5c4a7a_nohash_0.wav,left
10965,71f9bba8_nohash_1.wav,sheila
10966,1df99a8a_nohash_1.wav,marvin
10967,fd395b74_nohash_2.wav,down
10968,6414258b_nohash_2.wav,sheila
10969,794cdfc5_nohash_1.wav,seven
10970,7fd25f7c_nohash_4.wav,six
10971,ad5aeec2_nohash_0.wav,bed
10972,9ff2d2f4_nohash_4.wav,right
10973,ff21fb59_nohash_0.wav,house
10974,b6091c84_nohash_1.wav,four
10975,4954abe8_nohash_2.wav,marvin
10976,695c2127_nohash_0.wav,eight
10977,e53139ad_nohash_4.wav,six
10978,e95c70e2_nohash_0.wav,right
10979,7318280c_nohash_0.wav,five
10980,3bc21161_nohash_2.wav,five
10981,f0ebef1b_nohash_0.wav,down
10982,3006c271_nohash_0.wav,six
10983,65d14087_nohash_1.wav,five
10984,a16b3102_nohash_0.wav,bed
10985,1a892463_nohash_1.wav,five
10986,069ab0d5_nohash_0.wav,three
10987,6f3458b3_nohash_1.wav,house
10988,2be08ce4_nohash_0.wav,house
10989,172dc2b0_nohash_1.wav,bed
10990,9735764a_nohash_0.wav,seven
10991,d85270c1_nohash_0.wav,sheila
10992,f6581345_nohash_0.wav,marvin
10993,64da5281_nohash_0.wav,right
10994,b41a92a3_nohash_1.wav,left
10995,fac74f6a_nohash_0.wav,right
10996,bd2db1a5_nohash_0.wav,three
10997,340c8b10_nohash_0.wav,right
10998,a0f93943_nohash_1.wav,seven
10999,cdbd6969_nohash_0.wav,seven
11000,01bb6a2a_nohash_4.wav,six
11001,92037d73_nohash_1.wav,house
11002,229978fd_nohash_1.wav,left
11003,fa7895de_nohash_0.wav,four
11004,c1d39ce8_nohash_8.wav,four
11005,a243fcc2_nohash_0.wav,marvin
11006,7fc74fbe_nohash_2.wav,marvin
11007,a3fc7884_nohash_0.wav,left
11008,5c39594f_nohash_2.wav,four
11009,f6af2457_nohash_0.wav,six
11010,b87bdb22_nohash_1.wav,eight
11011,e7ea8b76_nohash_5.wav,five
11012,531a5b8a_nohash_0.wav,right
11013,888a0c49_nohash_4.wav,six
11014,7a5530c9_nohash_1.wav,right
11015,6ceeb9aa_nohash_0.wav,right
11016,850e2222_nohash_2.wav,marvin
11017,dbaf8fc6_nohash_0.wav,seven
11018,59c3a7f2_nohash_1.wav,eight
11019,789e4ee7_nohash_0.wav,bed
11020,fffcabd1_nohash_0.wav,marvin
11021,b59fe16d_nohash_0.wav,sheila
11022,8830e17f_nohash_0.wav,marvin
11023,aa753bb9_nohash_0.wav,down
11024,bed06fac_nohash_0.wav,six
11025,234ab0fb_nohash_0.wav,six
11026,49af4432_nohash_0.wav,house
11027,dec73123_nohash_1.wav,four
11028,e9b61425_nohash_1.wav,bed
11029,44b5720d_nohash_1.wav,marvin
11030,c120e80e_nohash_4.wav,down
11031,b959cd0c_nohash_3.wav,off
11032,65d844fc_nohash_0.wav,eight
11033,6fca237d_nohash_0.wav,off
11034,924c1a04_nohash_1.wav,sheila
11035,28497c5b_nohash_1.wav,three
11036,8549f25d_nohash_1.wav,three
11037,25132942_nohash_4.wav,left
11038,90b94017_nohash_0.wav,seven
11039,135c6841_nohash_1.wav,eight
11040,6dfff95a_nohash_1.wav,left
11041,6f1ffef6_nohash_0.wav,house
11042,de040337_nohash_0.wav,right
11043,2197f41c_nohash_1.wav,eight
11044,21832144_nohash_1.wav,seven
11045,e7ea8b76_nohash_3.wav,six
11046,918a2473_nohash_0.wav,eight
11047,4bb1244f_nohash_0.wav,eight
11048,708a9569_nohash_0.wav,sheila
11049,1b755c65_nohash_0.wav,bed
11050,bf5d409d_nohash_0.wav,dog
11051,d7559b2d_nohash_0.wav,dog
11052,62ff07ef_nohash_0.wav,seven
11053,7c1d8533_nohash_1.wav,three
11054,e5afa9b0_nohash_1.wav,marvin
11055,4254621e_nohash_0.wav,six
11056,c0fb6812_nohash_0.wav,seven
11057,422f8cf1_nohash_1.wav,sheila
11058,1afd49bf_nohash_1.wav,bed
11059,af130f12_nohash_1.wav,sheila
11060,66276b0e_nohash_0.wav,sheila
11061,f7b43563_nohash_0.wav,bed
11062,ffa76c4a_nohash_0.wav,four
11063,6c9223bd_nohash_0.wav,three
11064,e7ea8b76_nohash_0.wav,marvin
11065,bc196f81_nohash_0.wav,sheila
11066,f953e1af_nohash_1.wav,three
11067,de6eb27c_nohash_0.wav,house
11068,7846fd85_nohash_2.wav,right
11069,d874a786_nohash_2.wav,seven
11070,9a69672b_nohash_0.wav,off
11071,9dcfba4b_nohash_0.wav,sheila
11072,86b89661_nohash_3.wav,off
11073,ec201020_nohash_0.wav,left
11074,8601f33b_nohash_0.wav,marvin
11075,3c257192_nohash_1.wav,five
11076,89f680f3_nohash_0.wav,left
11077,ffa76c4a_nohash_0.wav,six
11078,c93d5e22_nohash_3.wav,four
11079,2296b1af_nohash_0.wav,sheila
11080,9b5815cd_nohash_0.wav,off
11081,ffb86d3c_nohash_0.wav,right
11082,11a022ba_nohash_1.wav,dog
11083,3cfc6b3a_nohash_1.wav,off
11084,1b4c9b89_nohash_0.wav,three
11085,f9f9751d_nohash_0.wav,five
11086,712e4d58_nohash_3.wav,six
11087,02746d24_nohash_0.wav,marvin
11088,9190045a_nohash_0.wav,right
11089,53d5b86f_nohash_0.wav,marvin
11090,0135f3f2_nohash_1.wav,sheila
11091,1c3f4fac_nohash_2.wav,dog
11092,82305c3a_nohash_0.wav,seven
11093,3bfd30e6_nohash_2.wav,off
11094,da2c5f1b_nohash_0.wav,sheila
11095,7ea032f3_nohash_0.wav,seven
11096,cc2f1a85_nohash_1.wav,dog
11097,a07cfddf_nohash_0.wav,four
11098,fafe8101_nohash_0.wav,five
11099,650daf8e_nohash_1.wav,left
11100,471a0925_nohash_0.wav,seven
11101,f9bdf10e_nohash_0.wav,seven
11102,c93d5e22_nohash_0.wav,six
11103,bdee441c_nohash_4.wav,left
11104,11379f4d_nohash_1.wav,sheila
11105,24c9f572_nohash_2.wav,four
11106,fb9d6d23_nohash_0.wav,seven
11107,0c2d2ffa_nohash_0.wav,bed
11108,96a48d28_nohash_3.wav,three
11109,8aa35b0c_nohash_1.wav,three
11110,52e228e9_nohash_1.wav,off
11111,98582fee_nohash_0.wav,three
11112,611d2b50_nohash_2.wav,left
11113,305776dd_nohash_4.wav,five
11114,eefd26f3_nohash_0.wav,dog
11115,fa44fcf5_nohash_0.wav,left
11116,28ce0c58_nohash_4.wav,seven
11117,eb3f7d82_nohash_4.wav,six
11118,bd11c654_nohash_0.wav,eight
11119,c0e0f834_nohash_0.wav,house
11120,1365dd89_nohash_1.wav,dog
11121,69953f48_nohash_0.wav,sheila
11122,2bdbe5f7_nohash_1.wav,right
11123,b487da60_nohash_1.wav,off
11124,27b03931_nohash_0.wav,dog
11125,37d38e44_nohash_0.wav,off
11126,d91a159e_nohash_0.wav,dog
11127,c68cf200_nohash_0.wav,seven
11128,d7467392_nohash_0.wav,left
11129,ae71797c_nohash_0.wav,eight
11130,d4d898d7_nohash_1.wav,left
11131,89f680f3_nohash_0.wav,four
11132,c6ee87a7_nohash_2.wav,seven
11133,0f250098_nohash_2.wav,house
11134,f19d1738_nohash_0.wav,eight
11135,f804cbb3_nohash_1.wav,seven
11136,f21893dc_nohash_0.wav,off
11137,f292725f_nohash_1.wav,eight
11138,96a48d28_nohash_4.wav,seven
11139,c22d3f18_nohash_1.wav,left
11140,caa7feaf_nohash_0.wav,bed
11141,a4ca3afe_nohash_2.wav,eight
11142,15574821_nohash_0.wav,three
11143,3b8406c0_nohash_0.wav,eight
11144,5184ed3e_nohash_2.wav,eight
11145,adc216c5_nohash_0.wav,six
11146,bed06fac_nohash_0.wav,seven
11147,67c7fecb_nohash_0.wav,bed
11148,71e6ab20_nohash_0.wav,sheila
11149,eee9b9e2_nohash_4.wav,right
11150,cf68fad2_nohash_2.wav,house
11151,fbdc07bb_nohash_1.wav,down
11152,5b1db3ee_nohash_3.wav,bed
11153,ffd2ba2f_nohash_3.wav,right
11154,d9d6559e_nohash_0.wav,down
11155,08ab8082_nohash_1.wav,left
11156,ad9de4dd_nohash_0.wav,house
11157,01bcfc0c_nohash_1.wav,eight
11158,d7c60815_nohash_0.wav,off
11159,11321027_nohash_0.wav,left
11160,70a00e98_nohash_0.wav,bed
11161,ffd2ba2f_nohash_4.wav,three
11162,89ed36ab_nohash_0.wav,down
11163,6ceeb9aa_nohash_1.wav,right
11164,c578beb0_nohash_0.wav,bed
11165,2dcb6848_nohash_0.wav,off
11166,229978fd_nohash_4.wav,seven
11167,9b402bc2_nohash_0.wav,seven
11168,10ace7eb_nohash_0.wav,eight
11169,b9db6e42_nohash_0.wav,down
11170,2a89ad5c_nohash_0.wav,six
11171,763188c4_nohash_3.wav,right
11172,28460a60_nohash_0.wav,dog
11173,070b49af_nohash_1.wav,dog
11174,0132a06d_nohash_2.wav,off
11175,434a267c_nohash_1.wav,four
11176,39ec87ac_nohash_0.wav,five
11177,9b3ea809_nohash_0.wav,off
11178,bdee441c_nohash_3.wav,right
11179,b97c9f77_nohash_4.wav,left
11180,aff582a1_nohash_0.wav,six
11181,a108341b_nohash_0.wav,dog
11182,fe291fa9_nohash_0.wav,house
11183,a879a2c3_nohash_0.wav,dog
11184,e7d0eb3f_nohash_0.wav,six
11185,9dc1889e_nohash_3.wav,seven
11186,471a0925_nohash_0.wav,four
11187,34805883_nohash_0.wav,eight
11188,b06c19b0_nohash_0.wav,marvin
11189,a9f38bae_nohash_0.wav,down
11190,ca58a8c6_nohash_0.wav,four
11191,19785c4e_nohash_0.wav,left
11192,cb8f8307_nohash_0.wav,three
11193,6f3458b3_nohash_0.wav,five
11194,f297e878_nohash_0.wav,right
11195,9a3f97f8_nohash_1.wav,four
11196,bab36420_nohash_2.wav,four
11197,56eab10e_nohash_0.wav,six
11198,41285056_nohash_2.wav,eight
11199,6c0f6493_nohash_3.wav,six
11200,e07dd7d4_nohash_0.wav,down
11201,e14a99a5_nohash_0.wav,bed
11202,5e3dde6b_nohash_2.wav,right
11203,7de97453_nohash_2.wav,off
11204,c71e3acc_nohash_0.wav,seven
11205,fa446c16_nohash_1.wav,left
11206,b5552931_nohash_4.wav,left
11207,dbb7723a_nohash_1.wav,house
11208,d3badc9a_nohash_0.wav,six
11209,4a294341_nohash_0.wav,sheila
11210,bab36420_nohash_4.wav,seven
11211,172dc2b0_nohash_2.wav,bed
11212,50a7d406_nohash_0.wav,dog
11213,6c0f6493_nohash_0.wav,four
11214,5c39594f_nohash_2.wav,left
11215,d9b50b8b_nohash_1.wav,bed
11216,840eab5a_nohash_0.wav,sheila
11217,b12bef84_nohash_3.wav,right
11218,540d8427_nohash_0.wav,left
11219,2c6446f7_nohash_0.wav,right
11220,573cdb8a_nohash_0.wav,four
11221,b9515bf3_nohash_2.wav,six
11222,bd2db1a5_nohash_1.wav,off
11223,b7669804_nohash_2.wav,marvin
11224,b7669804_nohash_0.wav,seven
11225,a3502f15_nohash_2.wav,three
11226,a4c938ce_nohash_0.wav,sheila
11227,fac74f6a_nohash_2.wav,right
11228,8012c69d_nohash_4.wav,off
11229,12529547_nohash_0.wav,left
11230,c661be6e_nohash_1.wav,right
11231,1bc45db9_nohash_1.wav,six
11232,fb01a182_nohash_0.wav,bed
11233,56eb74ae_nohash_3.wav,right
11234,f875f965_nohash_1.wav,seven
11235,e53139ad_nohash_0.wav,left
11236,0d393936_nohash_1.wav,three
11237,617de221_nohash_0.wav,five
11238,ced835d3_nohash_1.wav,right
11239,2bdbe5f7_nohash_3.wav,right
11240,1365dd89_nohash_0.wav,bed
11241,e1469561_nohash_4.wav,five
11242,b0c0197e_nohash_0.wav,seven
11243,c948d727_nohash_3.wav,six
11244,439c84f4_nohash_2.wav,five
11245,4bb1244f_nohash_0.wav,down
11246,6ef76186_nohash_0.wav,down
11247,e1469561_nohash_2.wav,seven
11248,748cb308_nohash_0.wav,dog
11249,5e1b34a6_nohash_0.wav,left
11250,94e6864f_nohash_0.wav,house
11251,da15e796_nohash_0.wav,three
11252,3aa6f4e2_nohash_1.wav,down
11253,d7a58714_nohash_0.wav,left
11254,0d393936_nohash_0.wav,house
11255,d9e9f554_nohash_0.wav,three
11256,0c40e715_nohash_0.wav,off
11257,105e72bb_nohash_0.wav,left
11258,e8e960fd_nohash_0.wav,house
11259,5e033479_nohash_0.wav,bed
11260,c0f8f4df_nohash_0.wav,sheila
11261,6166ae21_nohash_0.wav,bed
11262,5b1db3ee_nohash_1.wav,four
11263,49af4432_nohash_3.wav,eight
11264,9a7c1f83_nohash_1.wav,seven
11265,1d919a90_nohash_0.wav,off
11266,88e90bc1_nohash_0.wav,six
11267,f19d1738_nohash_0.wav,five
11268,8f4c551f_nohash_1.wav,left
11269,953fe1ad_nohash_3.wav,left
11270,9886d8bf_nohash_2.wav,left
11271,888a0c49_nohash_4.wav,eight
11272,2d3c8dcb_nohash_1.wav,five
11273,1afd49bf_nohash_0.wav,seven
11274,3e31dffe_nohash_1.wav,down
11275,a50a98d2_nohash_0.wav,right
11276,d91a159e_nohash_0.wav,house
11277,a74f3917_nohash_0.wav,off
11278,0c40e715_nohash_0.wav,bed
11279,19b05529_nohash_2.wav,off
11280,5c8af87a_nohash_1.wav,five
11281,7318280c_nohash_0.wav,right
11282,60472d26_nohash_1.wav,down
11283,3dfd6c23_nohash_0.wav,house
11284,db72a474_nohash_0.wav,six
11285,8a56f36e_nohash_2.wav,six
11286,d94eb94f_nohash_0.wav,down
11287,c948d727_nohash_0.wav,four
11288,5c8af87a_nohash_4.wav,eight
11289,91bed2e0_nohash_1.wav,seven
11290,e7d0eb3f_nohash_0.wav,house
11291,5744b6a7_nohash_0.wav,seven
11292,f8ad3941_nohash_0.wav,marvin
11293,3ac2e76f_nohash_0.wav,marvin
11294,5d0ab165_nohash_1.wav,eight
11295,471a0925_nohash_3.wav,four
11296,6e2ef3d5_nohash_0.wav,left
11297,215699ff_nohash_3.wav,left
11298,46114b4e_nohash_1.wav,sheila
11299,9886d8bf_nohash_0.wav,bed
11300,c7aa72e6_nohash_1.wav,house
11301,f8ad3941_nohash_0.wav,six
11302,7ea032f3_nohash_2.wav,down
11303,83957201_nohash_1.wav,eight
11304,41dce6f5_nohash_0.wav,house
11305,1626bc5a_nohash_0.wav,four
11306,2039b9c1_nohash_0.wav,house
11307,e652590d_nohash_0.wav,eight
11308,d8ee4734_nohash_0.wav,three
11309,6c9223bd_nohash_1.wav,seven
11310,8830e17f_nohash_4.wav,four
11311,b9f46737_nohash_0.wav,right
11312,c120e80e_nohash_0.wav,right
11313,229978fd_nohash_0.wav,dog
11314,a527cb3c_nohash_0.wav,dog
11315,dca2797e_nohash_1.wav,eight
11316,172dc2b0_nohash_0.wav,down
11317,118261a9_nohash_1.wav,bed
11318,47d01978_nohash_1.wav,four
11319,5eb5fc74_nohash_0.wav,house
11320,c518d1b1_nohash_0.wav,dog
11321,3e31dffe_nohash_2.wav,four
11322,9e075bf1_nohash_1.wav,seven
11323,77def3ee_nohash_1.wav,right
11324,1365dd89_nohash_0.wav,seven
11325,035de8fe_nohash_2.wav,dog
11326,6c429c7b_nohash_1.wav,five
11327,333784b7_nohash_4.wav,left
11328,1b4c9b89_nohash_1.wav,right
11329,28ef2a01_nohash_0.wav,left
11330,3e31dffe_nohash_4.wav,three
11331,c93d5e22_nohash_0.wav,five
11332,9637f43f_nohash_0.wav,down
11333,ba59cab3_nohash_2.wav,marvin
11334,d9d6559e_nohash_0.wav,four
11335,d750966e_nohash_0.wav,right
11336,c7aaad67_nohash_0.wav,five
11337,d0faf7e4_nohash_3.wav,seven
11338,d1453a87_nohash_0.wav,three
11339,43f57297_nohash_1.wav,five
11340,a8f45bdc_nohash_0.wav,four
11341,f63a6479_nohash_0.wav,four
11342,b5552931_nohash_1.wav,right
11343,98582fee_nohash_1.wav,five
11344,dea820ce_nohash_4.wav,off
11345,257251e0_nohash_0.wav,three
11346,b7a0754f_nohash_2.wav,down
11347,f5733968_nohash_4.wav,left
11348,8fce59ff_nohash_0.wav,off
11349,4c77947d_nohash_1.wav,three
11350,96cd0255_nohash_1.wav,house
11351,e41e41f7_nohash_0.wav,house
11352,cb802c63_nohash_2.wav,right
11353,cce17a61_nohash_0.wav,seven
11354,c1e0e8e3_nohash_0.wav,off
11355,28460a60_nohash_0.wav,bed
11356,24ad3ebe_nohash_0.wav,five
11357,20d779bf_nohash_0.wav,eight
11358,34881b10_nohash_1.wav,three
11359,5e3b7a84_nohash_0.wav,left
11360,c4e1f6e0_nohash_1.wav,house
11361,8c888bbb_nohash_0.wav,off
11362,15c563d7_nohash_0.wav,sheila
11363,65d81c54_nohash_1.wav,marvin
11364,c1eebc0b_nohash_0.wav,three
11365,59fe87e6_nohash_1.wav,right
11366,23ad12d8_nohash_1.wav,seven
11367,363c6bad_nohash_0.wav,dog
11368,86402da1_nohash_2.wav,off
11369,c1eebc0b_nohash_1.wav,seven
11370,da2c5f1b_nohash_1.wav,bed
11371,b00c4c53_nohash_2.wav,off
11372,cc592808_nohash_0.wav,dog
11373,7b2e879e_nohash_1.wav,three
11374,8eb4a1bf_nohash_0.wav,off
11375,30137d34_nohash_0.wav,marvin
11376,bbaa7946_nohash_1.wav,house
11377,baeac2ba_nohash_0.wav,down
11378,a5b24175_nohash_0.wav,right
11379,7cbf645a_nohash_1.wav,left
11380,c50225fa_nohash_0.wav,six
11381,3389305e_nohash_0.wav,off
11382,5b1db3ee_nohash_4.wav,bed
11383,d3f22f0e_nohash_1.wav,right
11384,1b4c9b89_nohash_2.wav,left
11385,51995cea_nohash_1.wav,six
11386,2bfe70ef_nohash_0.wav,five
11387,f19c1390_nohash_3.wav,down
11388,3fb8c268_nohash_3.wav,three
11389,c0e8f5a1_nohash_0.wav,down
11390,7318280c_nohash_0.wav,sheila
11391,c2d15ea5_nohash_1.wav,down
11392,b25b6065_nohash_0.wav,sheila
11393,3e31dffe_nohash_1.wav,three
11394,8f811bbc_nohash_0.wav,six
11395,3f2b358d_nohash_0.wav,sheila
11396,ef2578c0_nohash_1.wav,left
11397,e55a2b20_nohash_1.wav,three
11398,7d149b38_nohash_1.wav,house
11399,8f4c551f_nohash_0.wav,marvin
11400,6a497f80_nohash_0.wav,seven
11401,6a203e0e_nohash_0.wav,marvin
11402,32a19ecf_nohash_0.wav,five
11403,11099149_nohash_2.wav,four
11404,fd395b74_nohash_0.wav,five
11405,89865a6f_nohash_1.wav,four
11406,530306f5_nohash_0.wav,left
11407,5db0e146_nohash_0.wav,off
11408,a60a09cf_nohash_0.wav,left
11409,1b4c9b89_nohash_1.wav,four
11410,df1d5024_nohash_2.wav,four
11411,fb9d6d23_nohash_2.wav,three
11412,1657c9fa_nohash_0.wav,bed
11413,e2008f39_nohash_0.wav,right
11414,2f0a410b_nohash_0.wav,three
11415,0d53e045_nohash_2.wav,off
11416,e8d562ca_nohash_2.wav,right
11417,c1d39ce8_nohash_7.wav,off
11418,ad63d93c_nohash_0.wav,right
11419,44dad20e_nohash_0.wav,eight
11420,db7c95b0_nohash_1.wav,down
11421,3fb8c268_nohash_0.wav,marvin
11422,f5733968_nohash_1.wav,left
11423,e77d88fc_nohash_0.wav,marvin
11424,4fd4d073_nohash_0.wav,four
11425,bbb2eb5b_nohash_1.wav,three
11426,3847619e_nohash_0.wav,dog
11427,b93528e3_nohash_0.wav,house
11428,15b0c947_nohash_0.wav,left
11429,e95c70e2_nohash_0.wav,three
11430,80b8eab4_nohash_1.wav,three
11431,abbfc3b4_nohash_0.wav,sheila
11432,6a1908f8_nohash_1.wav,right
11433,cd911ace_nohash_0.wav,left
11434,da584bc0_nohash_1.wav,down
11435,3c257192_nohash_2.wav,eight
11436,363c6bad_nohash_1.wav,dog
11437,86fa2dcd_nohash_2.wav,left
11438,94de6a6a_nohash_3.wav,off
11439,59b98a22_nohash_0.wav,four
11440,726382d6_nohash_1.wav,house
11441,437455be_nohash_0.wav,eight
11442,a9abc695_nohash_0.wav,sheila
11443,bb31b82b_nohash_0.wav,bed
11444,4c13fe25_nohash_1.wav,dog
11445,0ff728b5_nohash_0.wav,sheila
11446,50a8ef27_nohash_0.wav,house
11447,41777abb_nohash_1.wav,off
11448,f8f60f59_nohash_0.wav,sheila
11449,d0858dce_nohash_0.wav,three
11450,5677ec77_nohash_0.wav,four
11451,bcdaa7a9_nohash_0.wav,left
11452,b5552931_nohash_0.wav,three
11453,f21893dc_nohash_2.wav,seven
11454,4f781a59_nohash_0.wav,marvin
11455,f4f59743_nohash_0.wav,left
11456,1ecfb537_nohash_0.wav,right
11457,834f03fe_nohash_1.wav,right
11458,1b63157b_nohash_0.wav,four
11459,37e8db82_nohash_1.wav,off
11460,ff21fb59_nohash_0.wav,three
11461,c4533c47_nohash_0.wav,six
11462,6a014b29_nohash_0.wav,off
11463,50ed8a7b_nohash_1.wav,four
11464,099d52ad_nohash_0.wav,six
11465,7cfb1618_nohash_2.wav,five
11466,d0ce2418_nohash_0.wav,off
11467,0ff728b5_nohash_3.wav,right
11468,e1469561_nohash_2.wav,off
11469,f5733968_nohash_4.wav,three
11470,c8771f88_nohash_0.wav,bed
11471,01bcfc0c_nohash_0.wav,off
11472,d2eae23d_nohash_0.wav,left
11473,a108341b_nohash_0.wav,three
11474,39a12648_nohash_1.wav,right
11475,edc53350_nohash_0.wav,six
11476,72d75d96_nohash_0.wav,right
11477,093f65a1_nohash_0.wav,seven
11478,cae62f38_nohash_0.wav,dog
11479,fd395b74_nohash_1.wav,eight
11480,c2aeb59d_nohash_0.wav,right
11481,c518d1b1_nohash_0.wav,eight
11482,3402e488_nohash_2.wav,four
11483,f88f97a7_nohash_0.wav,marvin
11484,7bf801d1_nohash_1.wav,three
11485,9ab86dd0_nohash_1.wav,five
11486,e41a903b_nohash_3.wav,three
11487,8c7b691a_nohash_1.wav,six
11488,7a5530c9_nohash_1.wav,dog
11489,5c237956_nohash_1.wav,down
11490,4abb2400_nohash_0.wav,six
11491,cb8f8307_nohash_1.wav,six
11492,80fe1dc7_nohash_1.wav,five
11493,8d8d9855_nohash_0.wav,sheila
11494,b87bdb22_nohash_0.wav,right
11495,e3b64217_nohash_0.wav,off
11496,d85270c1_nohash_1.wav,eight
11497,3ff840aa_nohash_0.wav,left
11498,31270cb2_nohash_0.wav,eight
11499,d197e3ae_nohash_4.wav,off
11500,01bb6a2a_nohash_1.wav,right
11501,cc6ee39b_nohash_0.wav,off
11502,f84762e5_nohash_1.wav,six
11503,c1d39ce8_nohash_2.wav,eight
11504,e649aa92_nohash_1.wav,three
11505,9aa21fa9_nohash_1.wav,off
11506,a8f45bdc_nohash_1.wav,sheila
11507,c53b335a_nohash_1.wav,down
11508,bd8412df_nohash_0.wav,marvin
11509,ece1a95a_nohash_0.wav,eight
11510,89e59d18_nohash_0.wav,house
11511,b959cd0c_nohash_2.wav,three
11512,437455be_nohash_1.wav,three
11513,37b03ab1_nohash_0.wav,right
11514,7e556a2c_nohash_0.wav,house
11515,11a022ba_nohash_1.wav,four
11516,3bfd30e6_nohash_2.wav,five
11517,587f3271_nohash_0.wav,marvin
11518,f2a90886_nohash_0.wav,right
11519,8eb4a1bf_nohash_2.wav,seven
11520,b49caed3_nohash_0.wav,marvin
11521,3824c00e_nohash_1.wav,five
11522,587f3271_nohash_1.wav,three
11523,190821dc_nohash_0.wav,three
11524,1816b768_nohash_0.wav,six
11525,5af0ca83_nohash_0.wav,six
11526,a1c63f25_nohash_0.wav,sheila
11527,d91a159e_nohash_1.wav,dog
11528,ce49cb60_nohash_2.wav,three
11529,28e47b1a_nohash_0.wav,left
11530,c4cfbe43_nohash_0.wav,left
11531,2bdbe5f7_nohash_0.wav,bed
11532,8eb4a1bf_nohash_1.wav,four
11533,34263ab3_nohash_0.wav,bed
11534,c2aeb59d_nohash_2.wav,seven
11535,5c39594f_nohash_3.wav,left
11536,9cde5de8_nohash_0.wav,five
11537,ad6a46f1_nohash_0.wav,four
11538,6cb6eee7_nohash_0.wav,sheila
11539,2d92f18b_nohash_0.wav,bed
11540,aa62fdad_nohash_0.wav,eight
11541,92a9c5e6_nohash_0.wav,six
11542,6d1dcca6_nohash_2.wav,four
11543,c22d3f18_nohash_0.wav,marvin
11544,1b88bf70_nohash_0.wav,down
11545,6727b579_nohash_0.wav,dog
11546,a2b16113_nohash_3.wav,bed
11547,6094340e_nohash_1.wav,down
11548,876c84d6_nohash_2.wav,four
11549,1e412fac_nohash_0.wav,down
11550,533c6564_nohash_0.wav,right
